POSTE;DATE;RR;DRR;TM;FXY;DXY;UM
75114001;20150507;0,0;0;13,2;5,4;230;60
75114001;20150508;0,0;20;15,5;4,3;200;65
75114001;20150509;0,0;0;16,7;6,3;230;63
75114001;20150510;0,0;0;18,0;4,1;130;64
75114001;20150511;0,0;;21,0;3,9;180;61
75114001;20150512;0,0;0;17,2;5,1;320;62
75114001;20150513;0,0;24;16,8;4,5;10;56
75114001;20150514;7,1;271;13,7;7,5;240;75
75114001;20150515;0,0;0;12,4;6,3;320;73
75114001;20150516;0,2;40;13,3;5,5;300;72
75114001;20150517;0,0;0;14,4;3,5;260;59
75114001;20150518;1,6;112;14,2;6,6;290;67
75114001;20150519;3,2;80;10,6;7,2;230;71
75114001;20150520;1,4;56;10,7;8,3;280;63
75114001;20150521;0,0;0;13,4;4,3;320;59
75114001;20150522;0,0;0;14,9;4,1;320;61
75114001;20150523;0,0;0;16,8;5,8;350;70
75114001;20150524;1,0;77;17,1;5,1;300;61
75114001;20150525;0,2;0;15,5;6,8;310;68
75114001;20150526;0,0;;15,2;5,6;330;59
75114001;20150527;0,0;0;16,6;3,9;230;57
75114001;20150528;0,0;10;16,0;5,2;240;62
75114001;20150529;2,0;152;15,3;7,0;230;59
75114001;20150530;0,0;0;14,8;4,0;250;58
75114001;20150531;3,6;319;15,1;7,1;200;80
75114001;20150601;0,0;0;14,1;5,3;190;58
75114001;20150602;0,0;0;18,2;8,3;210;64
75114001;20150603;0,0;21;17,6;5,2;230;60
75114001;20150604;0,0;0;20,9;4,0;50;53
75114001;20150605;0,6;13;24,2;7,1;310;61
75114001;20150606;0,0;0;17,4;6,2;350;51
75114001;20150607;0,0;0;17,3;7,0;10;51
75114001;20150608;0,0;0;16,0;7,7;360;53
75114001;20150609;0,0;0;15,6;8,2;10;55
75114001;20150610;0,0;0;18,7;7,5;30;53
75114001;20150611;0,2;34;23,5;4,8;60;58
75114001;20150612;0,0;0;22,4;7,1;220;65
75114001;20150613;0,0;0;20,7;5,0;230;55
75114001;20150614;0,0;0;19,7;5,9;350;55
75114001;20150615;0,0;0;17,7;5,7;360;68
75114001;20150616;0,0;;17,4;6,3;340;51
75114001;20150617;0,0;0;19,4;5,5;300;54
75114001;20150618;0,0;;18,1;5,6;330;74
75114001;20150619;0,0;0;17,5;5,6;310;58
75114001;20150620;0,0;0;18,0;4,4;300;63
75114001;20150621;0,0;0;18,8;5,3;230;66
75114001;20150622;6,2;;14,8;7,1;230;76
75114001;20150623;0,0;;15,5;5,5;310;63
75114001;20150624;0,0;0;19,0;3,0;190;55
75114001;20150625;0,0;0;23,1;3,2;150;48
75114001;20150626;0,0;7;25,1;5,5;300;47
75114001;20150627;0,0;0;20,8;5,1;310;53
75114001;20150628;0,0;0;23,4;6,4;310;44
75114001;20150629;0,0;0;22,9;4,5;320;47
75114001;20150630;0,0;0;27,0;4,3;100;39
75114001;20150701;0,0;0;31,2;4,9;140;40
75114001;20150702;0,0;0;26,2;6,0;300;59
75114001;20150703;0,0;0;27,9;5,3;350;55
75114001;20150704;0,2;16;27,9;6,4;350;53
75114001;20150705;0,4;24;21,8;6,9;300;58
75114001;20150706;0,0;0;24,4;4,3;230;45
75114001;20150707;0,2;14;22,7;7,0;280;56
75114001;20150708;0,0;0;17,8;6,9;230;60
75114001;20150709;0,0;0;18,5;4,6;310;53
75114001;20150710;0,0;0;22,4;4,5;90;38
75114001;20150711;0,0;0;22,3;5,5;300;47
75114001;20150712;0,0;67;19,9;4,6;240;58
75114001;20150713;0,0;0;22,1;4,2;250;60
75114001;20150714;0,0;0;22,1;4,9;300;62
75114001;20150715;0,0;0;24,7;5,5;350;58
75114001;20150716;0,0;0;27,9;5,7;110;49
75114001;20150717;0,0;0;23,9;5,8;300;63
75114001;20150718;8,0;115;23,0;6,8;330;55
75114001;20150719;0,4;68;21,6;6,5;220;70
75114001;20150720;0,0;0;23,2;5,3;210;71
75114001;20150721;0,2;48;24,7;4,4;250;65
75114001;20150722;0,0;0;22,5;5,9;300;53
75114001;20150723;0,0;0;20,6;4,6;360;52
75114001;20150724;1,0;151;21,7;7,0;210;57
75114001;20150725;0,2;1;18,0;7,1;250;56
75114001;20150726;7,3;305;15,6;6,3;180;73
75114001;20150727;0,0;34;18,6;8,0;220;65
75114001;20150728;2,0;110;15,2;6,5;230;69
75114001;20150729;0,0;0;16,7;4,8;300;58
75114001;20150730;0,0;0;16,8;5,3;340;54
75114001;20150731;0,0;0;18,2;4,5;360;51
75114001;20150801;0,0;0;20,3;4,9;350;45
75114001;20150802;0,0;0;23,2;4,4;140;38
75114001;20150803;0,8;32;27,0;5,3;170;39
75114001;20150804;0,0;0;21,1;6,0;290;54
75114001;20150805;0,0;0;24,0;4,7;130;48
75114001;20150806;0,0;0;24,3;5,8;340;52
75114001;20150807;1,2;36;22,3;6,6;340;55
75114001;20150808;0,4;50;23,0;4,5;10;50
75114001;20150809;1,0;128;22,2;4,4;330;57
75114001;20150810;0,0;0;22,9;4,0;340;55
75114001;20150811;0,0;0;24,3;6,0;360;62
75114001;20150812;0,6;42;26,4;5,1;30;58
75114001;20150813;3,8;96;24,0;5,6;180;70
75114001;20150814;12,1;557;20,3;6,6;220;79
75114001;20150815;0,2;16;17,5;5,1;260;71
75114001;20150816;0,0;0;17,6;4,2;300;63
75114001;20150817;0,0;0;17,8;4,8;340;56
75114001;20150818;0,0;0;17,5;3,7;230;60
75114001;20150819;0,2;108;20,2;3,7;250;55
75114001;20150820;8,9;151;19,4;3,0;90;79
75114001;20150821;0,0;0;23,1;3,0;150;63
75114001;20150822;0,0;0;24,4;4,4;80;48
75114001;20150823;5,8;163;19,9;4,6;210;62
75114001;20150824;9,2;353;16,4;9,5;190;82
75114001;20150825;0,4;99;16,7;7,7;190;76
75114001;20150826;5,2;282;22,0;6,8;150;67
75114001;20150827;28,5;1002;15,2;4,6;200;91
75114001;20150828;0,0;0;18,1;2,7;350;75
75114001;20150829;0,0;0;23,4;2,6;110;69
75114001;20150830;0,0;0;26,7;4,5;150;61
75114001;20150831;2,0;202;23,3;5,7;290;70
75114001;20150901;0,0;1;18,0;5,7;330;71
75114001;20150902;0,0;0;16,3;5,0;330;66
75114001;20150903;0,0;0;15,4;5,0;310;62
75114001;20150904;0,0;27;14,7;4,2;310;64
75114001;20150905;0,2;56;15,2;5,2;330;69
75114001;20150906;0,0;0;14,2;5,1;350;58
75114001;20150907;0,0;0;15,2;4,8;350;67
75114001;20150908;0,0;0;15,4;5,0;10;73
75114001;20150909;0,0;0;17,3;5,2;30;62
75114001;20150910;0,0;0;17,6;3,8;50;52
75114001;20150911;0,0;3;18,0;2,7;100;50
75114001;20150912;31,1;369;16,6;4,3;150;84
75114001;20150913;2,8;160;15,5;5,1;230;91
75114001;20150914;3,4;110;15,1;8,3;220;74
75114001;20150915;9,9;410;15,0;7,3;190;72
75114001;20150916;8,9;357;16,2;7,3;180;87
75114001;20150917;0,4;25;15,7;6,3;180;77
75114001;20150918;7,3;139;13,8;5,4;190;87
75114001;20150919;0,0;0;15,2;4,8;340;77
75114001;20150920;0,0;0;14,2;3,2;360;70
75114001;20150921;1,2;126;14,6;5,5;220;73
75114001;20150922;5,2;228;13,2;7,7;240;82
75114001;20150923;0,0;0;13,7;4,7;270;73
75114001;20150924;1,8;129;13,9;5,4;190;84
75114001;20150925;0,0;0;15,0;4,2;350;75
75114001;20150926;0,0;0;14,2;5,3;20;69
75114001;20150927;0,0;0;14,5;6,9;20;64
75114001;20150928;0,0;0;14,3;6,1;60;61
75114001;20150929;0,0;0;14,3;7,1;30;56
75114001;20150930;0,0;0;13,7;5,7;30;58
75114001;20151001;0,0;0;12,7;6,9;20;56
75114001;20151002;0,0;0;13,9;4,8;360;58
75114001;20151003;0,0;0;15,4;2,6;330;60
75114001;20151004;0,0;31;12,8;4,3;130;80
75114001;20151005;17,3;523;15,2;4,0;140;91
75114001;20151006;6,5;223;16,9;6,5;180;87
75114001;20151007;0,0;7;14,2;5,9;230;73
75114001;20151008;0,0;0;13,2;4,2;300;68
75114001;20151009;0,0;0;12,4;4,2;350;73
75114001;20151010;0,0;0;13,3;4,8;40;79
75114001;20151011;0,0;0;12,0;4,8;360;78
75114001;20151012;0,0;0;11,0;6,9;350;75
75114001;20151013;0,0;0;9,2;6,9;320;69
75114001;20151014;2,6;147;7,0;6,6;340;74
75114001;20151015;1,6;360;5,8;6,8;350;76
75114001;20151016;0,8;289;6,7;3,2;120;92
75114001;20151017;0,4;88;10,5;4,3;290;87
75114001;20151018;0,0;0;9,5;3,9;350;80
75114001;20151019;0,0;0;10,0;3,9;10;83
75114001;20151020;0,8;80;11,2;4,4;340;83
75114001;20151021;3,2;444;10,8;3,4;230;81
75114001;20151022;0,6;114;12,8;3,6;300;88
75114001;20151023;0,0;0;12,5;3,1;130;70
75114001;20151024;0,0;0;12,8;4,2;180;80
75114001;20151025;0,0;0;11,7;5,1;290;80
75114001;20151026;0,2;0;11,4;3,3;130;90
75114001;20151027;8,0;263;15,3;4,7;140;76
75114001;20151028;0,2;28;12,5;4,5;200;88
75114001;20151029;0,0;0;11,8;4,4;170;87
75114001;20151030;0,2;0;11,8;3,7;100;83
75114001;20151031;0,2;0;11,9;3,5;120;85
75114001;20151101;0,2;0;12,6;2,0;350;83
75114001;20151102;0,4;45;8,7;3,5;130;94
75114001;20151103;0,4;120;12,9;4,9;130;81
75114001;20151104;1,0;122;14,5;6,2;150;84
75114001;20151105;0,2;57;15,3;5,4;180;82
75114001;20151106;1,0;231;16,9;4,6;190;88
75114001;20151107;0,0;0;17,5;4,6;190;86
75114001;20151108;0,0;0;16,9;4,6;170;85
75114001;20151109;0,0;0;15,2;7,1;230;75
75114001;20151110;0,2;0;11,7;4,4;180;85
75114001;20151111;0,2;34;12,4;3,6;190;91
75114001;20151112;0,0;14;13,2;3,8;190;88
75114001;20151113;0,4;17;13,0;7,0;240;74
75114001;20151114;0,0;2;10,5;7,1;220;72
75114001;20151115;0,0;0;13,5;5,5;230;78
75114001;20151116;1,8;261;13,6;6,6;190;79
75114001;20151117;1,8;165;15,7;8,2;230;84
75114001;20151118;0,0;1;13,9;7,8;190;76
75114001;20151119;10,7;487;14,4;6,8;230;84
75114001;20151120;18,7;655;10,1;7,2;230;89
75114001;20151121;6,5;234;5,8;10,4;300;77
75114001;20151122;0,0;0;4,9;6,3;290;67
75114001;20151123;0,0;0;3,6;4,5;340;75
75114001;20151124;7,6;679;4,3;5,6;170;88
75114001;20151125;1,6;174;8,2;7,2;320;84
75114001;20151126;0,2;0;6,7;4,1;300;78
75114001;20151127;1,0;276;3,8;4,9;170;94
75114001;20151128;0,2;133;7,7;7,4;190;73
75114001;20151129;0,0;10;11,6;8,5;230;72
75114001;20151130;0,2;62;11,9;7,1;230;73
75114001;20151201;0,0;0;12,6;7,5;230;70
75114001;20151202;0,0;0;10,9;3,2;150;65
75114001;20151203;0,6;128;8,5;4,8;150;75
75114001;20151204;0,0;0;9,4;6,9;190;72
75114001;20151205;0,0;0;6,1;5,5;180;84
75114001;20151206;0,0;0;9,9;5,3;170;82
75114001;20151207;0,0;0;10,8;3,7;110;77
75114001;20151208;6,5;372;9,3;4,7;160;87
75114001;20151209;0,0;3;7,3;4,6;150;84
75114001;20151210;0,0;0;3,4;4,8;170;90
75114001;20151211;0,0;38;7,0;5,2;190;87
75114001;20151212;0,0;0;9,9;4,5;190;86
75114001;20151213;0,0;0;6,1;4,4;180;91
75114001;20151214;0,0;0;5,4;3,7;130;90
75114001;20151215;7,3;401;9,6;4,9;130;86
75114001;20151216;0,0;13;13,1;5,8;190;88
75114001;20151217;0,8;41;13,4;4,6;150;80
75114001;20151218;0,0;70;12,2;4,1;180;89
75114001;20151219;0,0;0;11,5;5,2;130;81
75114001;20151220;0,0;83;12,1;5,5;190;76
75114001;20151221;0,6;118;11,6;7,6;190;78
75114001;20151222;0,2;48;12,4;8,5;190;70
75114001;20151223;0,0;25;11,0;6,7;190;81
75114001;20151224;3,2;381;11,1;6,9;190;81
75114001;20151225;0,0;8;11,5;4,9;170;82
75114001;20151226;0,0;0;10,1;4,5;170;83
75114001;20151227;0,0;0;9,2;4,7;170;82
75114001;20151228;0,4;135;8,3;4,7;130;77
75114001;20151229;0,2;58;9,5;5,1;200;80
75114001;20151230;1,8;146;8,6;6,0;130;76
75114001;20151231;0,0;0;9,2;4,7;190;78
75114001;20160101;1,6;118;6,7;6,1;100;89
75114001;20160102;1,4;296;9,1;7,1;190;80
75114001;20160103;8,5;550;7,3;7,0;150;86
75114001;20160104;0,0;0;7,4;6,1;190;81
75114001;20160105;0,6;196;7,4;6,4;190;83
75114001;20160106;0,6;225;8,0;4,6;230;82
75114001;20160107;5,6;246;8,1;9,5;240;76
75114001;20160108;0,0;2;5,8;4,1;230;85
75114001;20160109;3,6;126;8,3;7,4;210;84
75114001;20160110;6,4;281;6,0;6,1;190;86
75114001;20160111;0,8;145;7,5;7,9;220;81
75114001;20160112;0,0;98;6,6;7,8;230;74
75114001;20160113;0,0;28;5,2;7,0;240;73
75114001;20160114;2,8;158;4,9;6,2;280;77
75114001;20160115;0,0;0;3,6;8,2;290;68
75114001;20160116;0,0;0;3,6;4,7;300;70
75114001;20160117;0,0;34;3,1;4,0;110;72
75114001;20160118;0,0;0;-0,5;4,9;110;68
75114001;20160119;0,0;0;-0,1;2,6;330;71
75114001;20160120;0,0;;-2,4;2,7;100;81
75114001;20160121;0,0;0;-0,3;4,2;110;78
75114001;20160122;3,2;;2,9;5,9;150;86
75114001;20160123;0,4;123;6,9;4,2;140;90
75114001;20160124;0,0;0;8,6;3,5;150;87
75114001;20160125;0,0;0;9,3;4,4;130;77
75114001;20160126;0,2;110;10,0;6,9;190;82
75114001;20160127;2,8;337;11,0;6,9;190;77
75114001;20160128;0,0;0;8,4;4,5;250;75
75114001;20160129;0,2;217;7,3;6,6;190;78
75114001;20160130;9,5;488;8,3;9,6;190;83
75114001;20160131;1,4;361;10,7;7,2;230;
75114001;20160201;0,0;46;12,1;6,9;250;75
75114001;20160202;2,0;241;10,1;7,4;300;83
75114001;20160203;0,6;66;6,6;7,0;280;74
75114001;20160204;0,2;156;8,3;6,1;250;83
75114001;20160205;0,0;15;9,8;5,5;190;86
75114001;20160206;3,8;204;10,7;8,1;160;70
75114001;20160207;0,4;181;8,9;9,6;180;70
75114001;20160208;6,0;180;9,6;12,0;230;71
75114001;20160209;8,7;404;7,0;11,5;190;82
75114001;20160210;0,6;101;5,6;8,2;220;71
75114001;20160211;0,2;31;5,6;5,2;170;75
75114001;20160212;4,0;448;3,9;5,3;100;87
75114001;20160213;11,4;766;6,7;6,1;230;89
75114001;20160214;2,6;92;5,9;6,5;330;79
75114001;20160215;0,0;0;4,6;9,2;340;70
75114001;20160216;0,0;0;3,1;6,4;20;62
75114001;20160217;0,0;0;0,8;3,8;180;72
75114001;20160218;0,8;395;2,1;4,6;290;81
75114001;20160219;1,2;269;5,5;5,6;210;69
75114001;20160220;0,4;152;10,3;7,0;180;85
75114001;20160221;0,0;85;11,5;7,6;230;78
75114001;20160222;6,0;693;10,8;6,3;230;78
75114001;20160223;0,6;148;6,9;5,7;340;70
75114001;20160224;0,2;150;4,8;4,7;120;74
75114001;20160225;0,0;0;4,2;4,5;330;66
75114001;20160226;0,0;0;3,6;4,8;120;60
75114001;20160227;0,0;0;4,2;6,7;20;59
75114001;20160228;0,0;0;3,8;8,4;360;58
75114001;20160229;0,0;0;4,2;8,2;340;59
75114001;20160301;4,0;469;5,8;6,2;180;82
75114001;20160302;5,2;183;7,5;9,9;270;70
75114001;20160303;5,2;224;6,5;11,0;290;
75114001;20160304;12,3;833;6,2;6,3;300;83
75114001;20160305;2,0;256;4,2;6,7;340;77
75114001;20160306;0,2;48;5,3;6,1;300;68
75114001;20160307;0,6;147;4,1;7,7;310;72
75114001;20160308;0,0;0;5,8;4,2;290;63
75114001;20160309;6,0;337;6,1;8,2;150;79
75114001;20160310;0,0;0;7,3;4,3;10;74
75114001;20160311;0,0;0;8,3;4,4;340;61
75114001;20160312;0,0;0;7,7;5,5;360;61
75114001;20160313;0,0;0;6,8;6,8;10;63
75114001;20160314;0,0;0;6,3;5,8;30;63
75114001;20160315;0,2;33;7,9;7,4;40;55
75114001;20160316;0,0;0;6,5;7,3;30;57
75114001;20160317;0,0;0;7,9;4,5;30;55
75114001;20160318;0,0;0;6,7;5,4;350;70
75114001;20160319;0,0;35;5,9;5,3;350;75
75114001;20160320;0,0;4;6,1;5,7;350;67
75114001;20160321;0,0;0;8,1;5,7;350;65
75114001;20160322;0,0;0;9,4;6,6;20;56
75114001;20160323;0,0;0;8,2;5,8;340;67
75114001;20160324;2,0;332;9,3;4,6;230;58
75114001;20160325;1,6;176;10,0;5,5;230;80
75114001;20160326;10,3;292;11,4;7,6;150;77
75114001;20160327;2,6;104;9,9;8,1;190;71
75114001;20160328;9,3;142;10,5;10,7;180;68
75114001;20160329;3,8;188;10,1;6,5;230;74
75114001;20160330;8,6;871;8,8;4,1;360;81
75114001;20160331;18,2;724;6,8;8,1;350;86
75114001;20160401;0,0;0;8,1;4,3;310;71
75114001;20160402;3,2;434;8,2;3,9;90;84
75114001;20160403;3,0;200;15,0;5,8;130;71
75114001;20160404;0,4;24;13,0;5,9;180;68
75114001;20160405;0,0;0;12,7;4,7;300;65
75114001;20160406;1,8;109;10,8;7,4;190;68
75114001;20160407;3,0;73;8,5;7,7;240;65
75114001;20160408;0,0;22;9,6;5,1;230;67
75114001;20160409;2,0;182;8,8;6,9;170;74
75114001;20160410;0,0;0;12,0;6,4;90;65
75114001;20160411;3,6;224;11,6;5,3;170;75
75114001;20160412;3,0;173;11,4;4,5;120;74
75114001;20160413;0,8;55;12,9;5,0;180;69
75114001;20160414;2,8;213;12,3;4,9;190;74
75114001;20160415;3,5;19;12,7;6,8;200;71
75114001;20160416;0,0;16;11,4;5,9;300;64
75114001;20160417;0,0;48;7,7;5,8;310;63
75114001;20160418;0,0;0;9,9;4,7;220;49
75114001;20160419;0,0;0;11,9;6,0;30;55
75114001;20160420;0,0;0;14,2;6,7;40;47
75114001;20160421;0,0;0;16,4;3,7;50;50
75114001;20160422;0,4;367;14,6;3,9;350;63
75114001;20160423;0,0;0;9,2;6,6;350;63
75114001;20160424;2,0;164;6,4;6,7;300;65
75114001;20160425;3,4;278;8,1;8,5;230;70
75114001;20160426;1,0;122;6,1;8,1;300;71
75114001;20160427;2,4;74;6,3;6,6;230;68
75114001;20160428;0,0;0;8,3;4,8;230;56
75114001;20160429;2,8;391;9,9;7,6;220;67
75114001;20160430;0,4;184;8,2;7,0;320;71
75114001;20160501;0,0;0;10,8;6,7;340;53
75114001;20160502;0,2;41;13,5;4,5;250;54
75114001;20160503;0,0;0;12,5;6,9;310;55
75114001;20160504;0,0;0;13,9;4,0;120;48
75114001;20160505;0,0;0;15,9;5,8;100;40
75114001;20160506;0,0;0;18,4;4,9;120;47
75114001;20160507;0,0;0;19,1;5,3;140;47
75114001;20160508;0,0;64;20,6;6,5;140;45
75114001;20160509;4,4;392;18,2;6,2;130;70
75114001;20160510;5,2;390;16,0;4,1;110;90
75114001;20160511;6,7;251;15,4;2,7;130;90
75114001;20160512;14,7;430;16,1;4,4;300;85
75114001;20160513;0,2;30;16,7;7,7;360;78
75114001;20160514;0,0;0;11,0;7,5;340;62
75114001;20160515;0,0;3;11,5;4,7;330;57
75114001;20160516;0,0;0;13,5;4,9;310;61
75114001;20160517;0,0;0;14,4;4,0;220;61
75114001;20160518;7,4;281;13,7;8,2;230;71
75114001;20160519;1,0;107;12,6;5,9;240;76
75114001;20160520;0,0;0;16,3;4,8;190;74
75114001;20160521;9,7;180;19,3;6,5;130;68
75114001;20160522;22,6;943;14,4;6,3;230;89
75114001;20160523;15,8;350;12,6;5,4;300;80
75114001;20160524;0,0;0;12,3;5,7;10;71
75114001;20160525;0,0;0;14,7;4,5;360;65
75114001;20160526;1,6;74;17,4;4,1;20;68
75114001;20160527;0,0;0;19,7;3,9;340;66
75114001;20160528;16,9;172;18,2;4,9;210;78
75114001;20160529;10,9;544;16,1;4,5;350;87
75114001;20160530;52,9;1431;13,3;7,0;290;91
75114001;20160531;8,4;874;13,4;6,1;290;94
75114001;20160601;6,7;430;14,8;5,7;300;91
75114001;20160602;1,2;330;12,9;7,5;330;90
75114001;20160603;0,0;25;12,5;5,0;320;87
75114001;20160604;1,4;170;14,9;4,7;300;85
75114001;20160605;0,4;0;16,3;4,0;290;86
75114001;20160606;0,0;0;19,1;2,5;360;81
75114001;20160607;0,0;4;21,7;5,5;320;70
75114001;20160608;0,0;0;19,7;5,5;20;70
75114001;20160609;0,0;0;18,7;4,3;20;63
75114001;20160610;0,2;74;20,1;3,8;190;57
75114001;20160611;0,5;;18,8;4,2;130;69
75114001;20160612;11,6;;17,2;5,9;220;82
75114001;20160613;0,0;;16,0;5,2;250;73
75114001;20160614;2,2;227;16,1;7,0;220;70
75114001;20160615;2,0;135;15,9;4,9;240;69
75114001;20160616;2,2;145;15,4;3,5;290;78
75114001;20160617;3,0;86;16,3;7,0;250;74
75114001;20160618;3,6;75;16,2;6,2;360;73
75114001;20160619;0,2;99;17,7;3,7;320;63
75114001;20160620;11,5;554;16,4;5,7;210;85
75114001;20160621;0,0;0;19,4;4,8;230;81
75114001;20160622;0,2;36;23,5;4,5;130;72
75114001;20160623;0,0;0;26,0;5,6;330;65
75114001;20160624;1,0;50;20,7;6,4;10;63
75114001;20160625;0,0;0;17,7;4,9;270;56
75114001;20160626;0,0;40;17,1;5,6;330;60
75114001;20160627;2,8;106;18,1;5,4;260;71
75114001;20160628;0,0;0;19,0;6,7;250;61
75114001;20160629;0,0;13;18,8;6,1;250;56
75114001;20160630;1,0;35;19,4;7,5;220;69
75114001;20160701;3,7;38;18,8;6,4;220;69
75114001;20160702;1,0;43;16,7;6,1;260;57
75114001;20160703;2,8;394;16,0;5,0;230;70
75114001;20160704;0,0;0;18,1;3,8;240;70
75114001;20160705;0,0;0;18,7;5,1;330;64
75114001;20160706;0,0;0;18,8;4,3;320;53
75114001;20160707;0,0;0;22,3;3,6;160;50
75114001;20160708;0,0;0;22,8;5,7;320;53
75114001;20160709;0,0;0;23,2;4,1;250;56
75114001;20160710;0,0;0;25,0;6,6;220;50
75114001;20160711;0,0;36;19,9;6,0;240;58
75114001;20160712;6,8;265;17,3;6,6;260;65
75114001;20160713;0,0;16;16,0;6,2;360;59
75114001;20160714;0,0;0;16,4;5,6;360;57
75114001;20160715;0,0;0;18,7;4,1;340;50
75114001;20160716;0,0;0;21,3;4,1;350;57
75114001;20160717;0,0;0;23,6;4,6;20;54
75114001;20160718;0,0;0;25,8;3,6;70;51
75114001;20160719;0,0;0;29,0;4,5;130;45
75114001;20160720;0,0;1;26,3;5,4;270;52
75114001;20160721;0,0;0;22,0;5,0;350;59
75114001;20160722;0,0;0;22,5;5,3;10;52
75114001;20160723;0,0;0;22,1;5,4;350;54
75114001;20160724;0,0;0;23,0;4,6;250;51
75114001;20160725;0,0;18;22,9;5,6;340;59
75114001;20160726;0,0;0;19,7;5,4;320;56
75114001;20160727;0,2;25;20,6;4,8;250;57
75114001;20160728;0,2;14;21,3;6,0;250;62
75114001;20160729;0,8;21;21,9;6,5;220;61
75114001;20160730;0,0;0;20,3;4,0;250;56
75114001;20160731;0,0;0;20,4;5,5;20;55
75114001;20160801;1,4;225;19,8;4,7;320;49
75114001;20160802;3,8;357;19,1;4,9;270;74
75114001;20160803;0,0;38;21,4;6,5;250;65
75114001;20160804;2,4;125;18,6;4,5;260;64
75114001;20160805;0,0;0;18,8;4,6;340;59
75114001;20160806;0,0;0;19,9;3,8;320;55
75114001;20160807;0,0;0;23,3;5,2;320;54
75114001;20160808;0,0;2;19,1;5,4;320;58
75114001;20160809;0,0;0;17,9;6,1;350;51
75114001;20160810;0,0;0;15,4;6,2;330;58
75114001;20160811;0,0;0;17,7;5,9;320;55
75114001;20160812;0,0;0;20,7;3,4;300;59
75114001;20160813;0,0;0;22,5;4,3;20;48
75114001;20160814;0,0;0;21,7;4,6;40;55
75114001;20160815;0,0;0;22,0;5,2;30;55
75114001;20160816;0,0;0;23,1;5,0;10;53
75114001;20160817;5,8;201;24,1;3,8;330;45
75114001;20160818;3,6;175;20,5;5,8;260;76
75114001;20160819;0,4;83;19,4;5,2;210;71
75114001;20160820;0,2;19;19,2;7,2;250;61
75114001;20160821;0,0;21;17,8;5,9;270;59
75114001;20160822;0,0;0;22,3;4,4;230;50
75114001;20160823;0,0;0;25,5;5,3;150;49
75114001;20160824;0,0;0;28,0;3,9;170;46
75114001;20160825;0,0;0;28,7;3,2;170;45
75114001;20160826;0,0;0;27,7;4,8;30;52
75114001;20160827;0,0;0;27,6;4,8;230;53
75114001;20160828;0,0;1;23,6;6,3;260;50
75114001;20160829;0,0;81;20,0;5,3;350;63
75114001;20160830;0,0;0;21,0;4,3;30;57
75114001;20160831;0,0;0;22,6;5,4;360;49
75114001;20160901;0,0;0;21,1;4,4;330;54
75114001;20160902;0,0;0;22,3;5,6;20;53
75114001;20160903;1,0;45;22,5;4,2;240;52
75114001;20160904;1,0;210;20,4;6,0;250;66
75114001;20160905;2,4;370;18,0;3,8;320;83
75114001;20160906;0,0;0;20,7;2,8;40;79
75114001;20160907;0,0;0;22,0;3,9;90;56
75114001;20160908;0,0;0;19,9;5,7;320;62
75114001;20160909;0,0;0;19,9;3,4;150;56
75114001;20160910;0,4;71;21,2;4,7;250;54
75114001;20160911;0,4;65;21,0;3,2;250;74
75114001;20160912;0,0;0;24,4;3,6;160;57
75114001;20160913;0,0;0;25,8;5,2;160;50
75114001;20160914;16,4;294;22,5;5,4;230;59
75114001;20160915;2,6;138;17,7;5,3;220;84
75114001;20160916;4,6;340;16,9;5,6;220;78
75114001;20160917;0,6;85;15,0;6,1;320;80
75114001;20160918;2,4;63;16,7;5,5;360;82
75114001;20160919;1,4;167;17,1;4,3;320;78
75114001;20160920;0,2;13;17,0;3,5;60;71
75114001;20160921;0,0;0;16,5;2,4;60;66
75114001;20160922;0,0;0;17,6;3,6;180;65
75114001;20160923;0,0;0;18,4;3,2;40;62
75114001;20160924;0,0;0;17,9;5,6;150;57
75114001;20160925;1,2;94;16,2;4,1;190;64
75114001;20160926;0,0;0;15,4;3,6;160;64
75114001;20160927;0,0;0;17,4;3,9;210;54
75114001;20160928;0,0;0;18,8;4,6;230;68
75114001;20160929;0,0;23;17,4;6,7;250;76
75114001;20160930;2,4;457;15,3;3,1;160;75
75114001;20161001;0,0;0;14,6;5,6;220;75
75114001;20161002;0,0;0;13,3;4,8;250;64
75114001;20161003;0,2;0;13,5;3,1;60;63
75114001;20161004;0,0;0;14,7;5,8;110;63
75114001;20161005;0,0;0;12,8;6,4;60;55
75114001;20161006;0,0;0;10,9;6,6;60;60
75114001;20161007;0,0;0;12,3;5,3;60;68
75114001;20161008;0,0;0;12,8;5,5;30;68
75114001;20161009;0,0;0;10,9;3,5;50;58
75114001;20161010;1,4;89;9,7;4,9;10;71
75114001;20161011;0,0;0;9,2;4,3;60;73
75114001;20161012;0,0;0;9,6;5,2;50;68
75114001;20161013;1,4;283;9,2;5,4;110;76
75114001;20161014;6,0;503;11,2;2,9;250;83
75114001;20161015;0,0;0;12,5;5,7;180;77
75114001;20161016;1,6;82;14,5;5,3;160;71
75114001;20161017;0,4;32;13,8;3,7;240;79
75114001;20161018;3,4;66;11,9;6,1;250;77
75114001;20161019;0,4;36;10,7;4,4;270;72
75114001;20161020;2,0;109;11,5;5,0;330;75
75114001;20161021;4,0;104;11,1;4,4;320;78
75114001;20161022;0,2;0;9,9;2,9;110;78
75114001;20161023;10,1;410;9,3;5,0;70;80
75114001;20161024;1,4;224;12,5;2,3;130;88
